"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Name.Basiswert.1","Name.Basiswert.2"
"Arzt*Ärztin-Dichte","Innere Medizin",2013,"15 Trudering - Riem",6091.73,67009,11,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2013,"16 Ramersdorf - Perlach",4009.04,108244,27,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2013,"17 Obergiesing - Fasangarten",3433.27,51499,15,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2013,"18 Untergiesing - Harlaching",2596.85,51937,20,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2013,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",3026.33,90790,30,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2013,"20 Hadern",6992.14,48945,7,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2013,"21 Pasing - Obermenzing",1913.05,70783,37,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2013,"22 Aubing - Lochhausen - Langwied",3525.42,42305,12,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2013,"23 Allach - Untermenzing",3415.22,30737,9,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2013,"24 Feldmoching - Hasenbergl",19797,59391,3,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2013,"25 Laim",2572.86,54030,21,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"Stadt München",2520.97,1439474,571,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"01 Altstadt - Lehel",185.63,20048,108,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"02 Ludwigsvorstadt - Isarvorstadt",1551.78,49657,32,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"03 Maxvorstadt",1413.25,50877,36,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"04 Schwabing - West",3598.33,64770,18,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"05 Au - Haidhausen",2355.24,58881,25,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"06 Sendling",3297.25,39567,12,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"07 Sendling - Westpark",3636.8,54552,15,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"08 Schwanthalerhöhe",5880.4,29402,5,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"09 Neuhausen - Nymphenburg",1923.61,94257,49,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"10 Moosach",10050.6,50253,5,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"11 Milbertshofen - Am Hart",12084.33,72506,6,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"12 Schwabing - Freimann",1713.25,68530,40,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"13 Bogenhausen",2126.74,80816,38,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"14 Berg am Laim",14104.33,42313,3,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"15 Trudering - Riem",6586.9,65869,10,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"16 Ramersdorf - Perlach",4286.56,107164,25,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"17 Obergiesing - Fasangarten",3200.06,51201,16,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"18 Untergiesing - Harlaching",3010.59,51180,17,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",3356.58,87271,26,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"20 Hadern",7991.5,47949,6,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"21 Pasing - Obermenzing",1979.86,69295,35,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"22 Aubing - Lochhausen - Langwied",3162.77,41116,13,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"23 Allach - Untermenzing",3799.13,30393,8,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"24 Feldmoching - Hasenbergl",19415,58245,3,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2012,"25 Laim",2667.95,53359,20,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"Stadt München",2488.08,1410741,567,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"01 Altstadt - Lehel",182.47,19707,108,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"02 Ludwigsvorstadt - Isarvorstadt",1555.84,48231,31,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"03 Maxvorstadt",1374.94,49498,36,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"04 Schwabing - West",3743.76,63644,17,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"05 Au - Haidhausen",2203.73,57297,26,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"06 Sendling",3545.64,39002,11,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"07 Sendling - Westpark",4097.77,53271,13,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"08 Schwanthalerhöhe",5735.6,28678,5,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"09 Neuhausen - Nymphenburg",2047.53,92139,45,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"10 Moosach",7054.86,49384,7,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"11 Milbertshofen - Am Hart",14094,70470,5,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"12 Schwabing - Freimann",1626.98,66706,41,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"13 Bogenhausen",2083.55,79175,38,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"14 Berg am Laim",13780.67,41342,3,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"15 Trudering - Riem",6498.3,64983,10,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"16 Ramersdorf - Perlach",4412.5,105900,24,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"17 Obergiesing - Fasangarten",3377.07,50656,15,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"18 Untergiesing - Harlaching",2967.94,50455,17,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",3165.48,85468,27,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"20 Hadern",7909.83,47459,6,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"21 Pasing - Obermenzing",1786.26,67878,38,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"22 Aubing - Lochhausen - Langwied",3315.75,39789,12,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"23 Allach - Untermenzing",3711.63,29693,8,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"24 Feldmoching - Hasenbergl",14295.75,57183,4,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2011,"25 Laim",2636.65,52733,20,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"Stadt München",2495.08,1382273,554,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"01 Altstadt - Lehel",186.48,19207,103,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"02 Ludwigsvorstadt - Isarvorstadt",1527.65,47357,31,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"03 Maxvorstadt",1357.64,48875,36,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"04 Schwabing - West",3697.41,62856,17,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"05 Au - Haidhausen",1877.4,56322,30,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"06 Sendling",3856.7,38567,10,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"07 Sendling - Westpark",4374.58,52495,12,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"08 Schwanthalerhöhe",5600.8,28004,5,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"09 Neuhausen - Nymphenburg",2289.38,89286,39,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"10 Moosach",8070.17,48421,6,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"11 Milbertshofen - Am Hart",11495,68970,6,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"12 Schwabing - Freimann",1628.95,65158,40,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"13 Bogenhausen",1988.26,77542,39,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"14 Berg am Laim",13516.67,40550,3,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"15 Trudering - Riem",5705.09,62756,11,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"16 Ramersdorf - Perlach",4987.48,104737,21,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"17 Obergiesing - Fasangarten",3268.67,49030,15,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"18 Untergiesing - Harlaching",2911.88,49502,17,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",3214.77,83584,26,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"20 Hadern",6693,46851,7,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"21 Pasing - Obermenzing",1948.35,66244,34,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"22 Aubing - Lochhausen - Langwied",3238.58,38863,12,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"23 Allach - Untermenzing",2651,29161,11,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"24 Feldmoching - Hasenbergl",14032.5,56130,4,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","Innere Medizin",2010,"25 Laim",2726.58,51805,19,"Hauptwohnsitzbevölkerung (insgesamt)","Ärzte*Ärztinnen für Innere Medizin"
"Arzt*Ärztin-Dichte","insgesamt",2022,"Stadt München",393.64,1588330,4035,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"01 Altstadt - Lehel",34.62,20808,601,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"02 Ludwigsvorstadt - Isarvorstadt",160.11,50915,318,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"03 Maxvorstadt",190.76,52269,274,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"04 Schwabing - West",394.27,68603,174,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"05 Au - Haidhausen",360.13,63383,176,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"06 Sendling",494.11,41011,83,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"07 Sendling - Westpark",995.19,61702,62,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"08 Schwanthalerhöhe",508.53,28986,57,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"09 Neuhausen - Nymphenburg",296.45,100495,339,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"10 Moosach",663.82,55761,84,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"11 Milbertshofen - Am Hart",1604.13,76998,48,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"12 Schwabing - Freimann",328.18,79092,241,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"13 Bogenhausen",336.85,94317,280,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"14 Berg am Laim",1240.74,47148,38,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"15 Trudering - Riem",844.47,76002,90,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"16 Ramersdorf - Perlach",807.92,119572,148,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"17 Obergiesing - Fasangarten",461.23,53964,117,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"18 Untergiesing - Harlaching",429.11,54068,126,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",479.09,101087,211,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"20 Hadern",788.29,51239,65,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"21 Pasing - Obermenzing",283.78,80309,283,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"22 Aubing - Lochhausen - Langwied",1114.67,54619,49,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"23 Allach - Untermenzing",1161.84,36017,31,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"24 Feldmoching - Hasenbergl",1618.21,63110,39,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2022,"25 Laim",562.92,56855,101,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"Stadt München",389.46,1562128,4011,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"01 Altstadt - Lehel",34.15,20626,604,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"02 Ludwigsvorstadt - Isarvorstadt",162.24,50943,314,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"03 Maxvorstadt",194.78,51228,263,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"04 Schwabing - West",387.81,68255,176,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"05 Au - Haidhausen",377.67,62315,165,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"06 Sendling",502.52,40704,81,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"07 Sendling - Westpark",903.58,60540,67,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"08 Schwanthalerhöhe",534.63,28870,54,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"09 Neuhausen - Nymphenburg",294.13,99415,338,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"10 Moosach",669.85,54928,82,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"11 Milbertshofen - Am Hart",1513.16,75658,50,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"12 Schwabing - Freimann",323.75,77701,240,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"13 Bogenhausen",327.18,92593,283,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"14 Berg am Laim",1230.76,46769,38,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"15 Trudering - Riem",832.04,74884,90,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"16 Ramersdorf - Perlach",792.01,118010,149,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"17 Obergiesing - Fasangarten",461.06,53483,116,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"18 Untergiesing - Harlaching",417.31,52999,127,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",477.21,99260,208,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"20 Hadern",728.84,50290,69,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"21 Pasing - Obermenzing",283.45,78232,276,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"22 Aubing - Lochhausen - Langwied",1015.41,51786,51,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"23 Allach - Untermenzing",1191.93,34566,29,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"24 Feldmoching - Hasenbergl",1516.88,62192,41,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2021,"25 Laim",558.81,55881,100,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2020,"Stadt München",390.82,1562096,3997,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2020,"01 Altstadt - Lehel",34.25,20960,612,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
"Arzt*Ärztin-Dichte","insgesamt",2020,"02 Ludwigsvorstadt - Isarvorstadt",166.82,51547,309,"Hauptwohnsitzbevölkerung (insgesamt)","Privathaushalte (insgesamt)"
