"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Name.Basiswert.1","Name.Basiswert.2"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2016,"20 Hadern",5056.7,50567,10,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2016,"21 Pasing - Obermenzing",1094.59,74432,68,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2016,"22 Aubing - Lochhausen - Langwied",11392.75,45571,4,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2016,"23 Allach - Untermenzing",32248,32248,1,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2016,"24 Feldmoching - Hasenbergl",5614.91,61764,11,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2016,"25 Laim",4023.93,56335,14,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"Stadt München",1641.51,1521678,927,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"01 Altstadt - Lehel",224.7,21122,94,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"02 Ludwigsvorstadt - Isarvorstadt",474.11,54049,114,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"03 Maxvorstadt",663.49,53743,81,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"04 Schwabing - West",652.64,68527,105,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"05 Au - Haidhausen",1098.13,61495,56,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"06 Sendling",1238.76,40879,33,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"07 Sendling - Westpark",3649.88,58398,16,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"08 Schwanthalerhöhe",4340.14,30381,7,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"09 Neuhausen - Nymphenburg",836.46,98702,118,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"10 Moosach",7608.71,53261,7,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"11 Milbertshofen - Am Hart",8387.56,75488,9,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"12 Schwabing - Freimann",1136.67,75020,66,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"13 Bogenhausen",2772.48,85947,31,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"14 Berg am Laim",9007,45035,5,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"15 Trudering - Riem",8728.75,69830,8,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"16 Ramersdorf - Perlach",14046.38,112371,8,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"17 Obergiesing - Fasangarten",4184.77,54402,13,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"18 Untergiesing - Harlaching",2668.85,53377,20,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",2674.34,93602,35,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"20 Hadern",5025.7,50257,10,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"21 Pasing - Obermenzing",1145.63,73320,64,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"22 Aubing - Lochhausen - Langwied",14560.67,43682,3,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"23 Allach - Untermenzing",31882,31882,1,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"24 Feldmoching - Hasenbergl",6837.11,61534,9,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2015,"25 Laim",3955.29,55374,14,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"Stadt München",1755.81,1490681,849,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"01 Altstadt - Lehel",266.74,20806,78,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"02 Ludwigsvorstadt - Isarvorstadt",424.2,52177,123,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"03 Maxvorstadt",641.16,52575,82,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"04 Schwabing - West",677.72,67094,99,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"05 Au - Haidhausen",1239.92,60756,49,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"06 Sendling",2377.76,40422,17,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"07 Sendling - Westpark",3138.06,56485,18,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"08 Schwanthalerhöhe",4297.57,30083,7,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"09 Neuhausen - Nymphenburg",878.57,97521,111,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"10 Moosach",7522.43,52657,7,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"11 Milbertshofen - Am Hart",6787.91,74667,11,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"12 Schwabing - Freimann",1354.75,71802,53,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"13 Bogenhausen",2893.1,83900,29,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"14 Berg am Laim",11005.5,44022,4,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"15 Trudering - Riem",22687.67,68063,3,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"16 Ramersdorf - Perlach",13762.38,110099,8,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"17 Obergiesing - Fasangarten",4057.15,52743,13,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"18 Untergiesing - Harlaching",2622.6,52452,20,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",3656.48,91412,25,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"20 Hadern",7124.86,49874,7,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"21 Pasing - Obermenzing",1198,71880,60,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"22 Aubing - Lochhausen - Langwied",14286.33,42859,3,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"23 Allach - Untermenzing",15676.5,31353,2,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"24 Feldmoching - Hasenbergl",8608.86,60262,7,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2014,"25 Laim",4208.77,54714,13,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"Stadt München",1775.71,1464962,825,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"01 Altstadt - Lehel",249.05,20422,82,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"02 Ludwigsvorstadt - Isarvorstadt",486.73,50620,104,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"03 Maxvorstadt",748.43,51642,69,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"04 Schwabing - West",708.52,65892,93,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"05 Au - Haidhausen",1086.4,59752,55,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"06 Sendling",1664.71,39953,24,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"07 Sendling - Westpark",3259.12,55405,17,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"08 Schwanthalerhöhe",3707.88,29663,8,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"09 Neuhausen - Nymphenburg",904.77,95906,106,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"10 Moosach",6442.13,51537,8,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"11 Milbertshofen - Am Hart",7361.7,73617,10,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"12 Schwabing - Freimann",1105.97,69676,63,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"13 Bogenhausen",2737.93,82138,30,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"14 Berg am Laim",10767,43068,4,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"15 Trudering - Riem",16752.25,67009,4,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"16 Ramersdorf - Perlach",15463.43,108244,7,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"17 Obergiesing - Fasangarten",4291.58,51499,12,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"18 Untergiesing - Harlaching",2596.85,51937,20,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",4323.33,90790,21,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"20 Hadern",6992.14,48945,7,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"21 Pasing - Obermenzing",1286.96,70783,55,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"22 Aubing - Lochhausen - Langwied",14101.67,42305,3,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"23 Allach - Untermenzing",15368.5,30737,2,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"24 Feldmoching - Hasenbergl",9898.5,59391,6,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2013,"25 Laim",3602,54030,15,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"Stadt München",1857.39,1439474,775,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"01 Altstadt - Lehel",241.54,20048,83,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"02 Ludwigsvorstadt - Isarvorstadt",533.95,49657,93,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"03 Maxvorstadt",726.81,50877,70,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"04 Schwabing - West",753.14,64770,86,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"05 Au - Haidhausen",1070.56,58881,55,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"06 Sendling",1978.35,39567,20,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"07 Sendling - Westpark",3208.94,54552,17,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"08 Schwanthalerhöhe",3675.25,29402,8,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"09 Neuhausen - Nymphenburg",981.84,94257,96,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"10 Moosach",6281.63,50253,8,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"11 Milbertshofen - Am Hart",9063.25,72506,8,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"12 Schwabing - Freimann",1123.44,68530,61,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"13 Bogenhausen",3108.31,80816,26,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"14 Berg am Laim",10578.25,42313,4,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"15 Trudering - Riem",16467.25,65869,4,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"16 Ramersdorf - Perlach",26791,107164,4,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"17 Obergiesing - Fasangarten",4654.64,51201,11,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"18 Untergiesing - Harlaching",2843.33,51180,18,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",4155.76,87271,21,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"20 Hadern",6849.86,47949,7,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"21 Pasing - Obermenzing",1385.9,69295,50,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"22 Aubing - Lochhausen - Langwied",13705.33,41116,3,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"23 Allach - Untermenzing",15196.5,30393,2,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"24 Feldmoching - Hasenbergl",14561.25,58245,4,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2012,"25 Laim",3334.94,53359,16,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"Stadt München",1844.11,1410741,765,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"01 Altstadt - Lehel",243.3,19707,81,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"02 Ludwigsvorstadt - Isarvorstadt",507.69,48231,95,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"03 Maxvorstadt",738.78,49498,67,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"04 Schwabing - West",748.75,63644,85,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"05 Au - Haidhausen",1101.87,57297,52,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"06 Sendling",1950.1,39002,20,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"07 Sendling - Westpark",3551.4,53271,15,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"08 Schwanthalerhöhe",4096.86,28678,7,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"09 Neuhausen - Nymphenburg",969.88,92139,95,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"10 Moosach",4938.4,49384,10,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"11 Milbertshofen - Am Hart",10067.14,70470,7,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"12 Schwabing - Freimann",1093.54,66706,61,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"13 Bogenhausen",3045.19,79175,26,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"14 Berg am Laim",10335.5,41342,4,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"15 Trudering - Riem",12996.6,64983,5,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"16 Ramersdorf - Perlach",21180,105900,5,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"17 Obergiesing - Fasangarten",4605.09,50656,11,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"18 Untergiesing - Harlaching",2967.94,50455,17,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",4498.32,85468,19,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"20 Hadern",5273.22,47459,9,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"21 Pasing - Obermenzing",1357.56,67878,50,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"22 Aubing - Lochhausen - Langwied",13263,39789,3,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"23 Allach - Untermenzing",29693,29693,1,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"24 Feldmoching - Hasenbergl",14295.75,57183,4,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2011,"25 Laim",3295.81,52733,16,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"Stadt München",1857.89,1382273,744,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"01 Altstadt - Lehel",240.09,19207,80,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"02 Ludwigsvorstadt - Isarvorstadt",514.75,47357,92,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"03 Maxvorstadt",751.92,48875,65,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"04 Schwabing - West",722.48,62856,87,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
"Psychologische*r Psychotherapeut*in-Dichte","insgesamt",2010,"05 Au - Haidhausen",1149.43,56322,49,"Hauptwohnsitzbevölkerung (insgesamt)","Psychologische Psychotherapeuten"
