"Indikator","Ausprägung","Jahr","Raumbezug","Indikatorwert","Basiswert.1","Basiswert.2","Name.Basiswert.1","Name.Basiswert.2"
"Apotheken-Dichte","insgesamt",2009,"21 Pasing - Obermenzing",3435.7,65279,19,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2009,"22 Aubing - Lochhausen - Langwied",3826.8,38268,10,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2009,"23 Allach - Untermenzing",5746.4,28732,5,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2009,"24 Feldmoching - Hasenbergl",6131.1,55180,9,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2009,"25 Laim",3019.9,51338,17,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"Stadt München",3367.8,1367314,406,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"01 Altstadt - Lehel",812.7,19505,24,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"02 Ludwigsvorstadt - Isarvorstadt",1360,47599,35,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"03 Maxvorstadt",2327.8,48884,21,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"04 Schwabing - West",3127.1,62541,20,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"05 Au - Haidhausen",2538.8,55853,22,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"06 Sendling",4259.4,38335,9,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"07 Sendling - Westpark",4750.6,52257,11,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"08 Schwanthalerhöhe",3472.3,27778,8,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"09 Neuhausen - Nymphenburg",3223.8,87043,27,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"10 Moosach",4404.6,48451,11,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"11 Milbertshofen - Am Hart",4262.4,68198,16,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"12 Schwabing - Freimann",2475,64350,26,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"13 Bogenhausen",3855.6,77112,20,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"14 Berg am Laim",3639.9,40039,11,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"15 Trudering - Riem",7378.9,59031,8,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"16 Ramersdorf - Perlach",5478.4,104089,19,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"17 Obergiesing - Fasangarten",4023.5,48282,12,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"18 Untergiesing - Harlaching",4115.9,49391,12,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",3310.8,82771,25,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"20 Hadern",5153.9,46385,9,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"21 Pasing - Obermenzing",3436.3,65290,19,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"22 Aubing - Lochhausen - Langwied",3832.7,38327,10,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"23 Allach - Untermenzing",5759.2,28796,5,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"24 Feldmoching - Hasenbergl",6185.2,55667,9,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2008,"25 Laim",3019.4,51329,17,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"Stadt München",3320.5,1351445,407,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"01 Altstadt - Lehel",836,19228,23,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"02 Ludwigsvorstadt - Isarvorstadt",1453.8,46520,32,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"03 Maxvorstadt",2272,47711,21,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"04 Schwabing - West",2796.1,61514,22,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"05 Au - Haidhausen",2403.8,55288,23,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"06 Sendling",4215.6,37940,9,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"07 Sendling - Westpark",4704.1,51745,11,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"08 Schwanthalerhöhe",3359.6,26877,8,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"09 Neuhausen - Nymphenburg",3183.9,85964,27,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"10 Moosach",4391.5,48306,11,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"11 Milbertshofen - Am Hart",4524.3,67864,15,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"12 Schwabing - Freimann",2553.3,63832,25,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"13 Bogenhausen",3652.8,76709,21,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"14 Berg am Laim",3978.5,39785,10,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"15 Trudering - Riem",7060.9,56487,8,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"16 Ramersdorf - Perlach",4702.1,103447,22,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"17 Obergiesing - Fasangarten",3413.6,47791,14,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"18 Untergiesing - Harlaching",4082.5,48990,12,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",3428.5,82283,24,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"20 Hadern",5117.7,46059,9,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"21 Pasing - Obermenzing",3409.1,64773,19,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"22 Aubing - Lochhausen - Langwied",3809.1,38091,10,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"23 Allach - Untermenzing",5633,28165,5,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"24 Feldmoching - Hasenbergl",6163.9,55475,9,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2007,"25 Laim",2976.5,50600,17,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"Stadt München",3258.5,1326206,407,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"01 Altstadt - Lehel",820.7,18876,23,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"02 Ludwigsvorstadt - Isarvorstadt",1429.3,45736,32,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"03 Maxvorstadt",2193.2,46058,21,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"04 Schwabing - West",2835.9,59553,21,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"05 Au - Haidhausen",2471.9,54382,22,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"06 Sendling",3714.6,37146,10,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"07 Sendling - Westpark",4627.5,50903,11,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"08 Schwanthalerhöhe",3729,26103,7,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"09 Neuhausen - Nymphenburg",3133.5,84604,27,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"10 Moosach",4775.4,47754,10,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"11 Milbertshofen - Am Hart",4187,66992,16,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"12 Schwabing - Freimann",2229.6,62430,28,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"13 Bogenhausen",3602.7,75657,21,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"14 Berg am Laim",3900.6,39006,10,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"15 Trudering - Riem",6739.4,53915,8,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"16 Ramersdorf - Perlach",4667.7,102689,22,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"17 Obergiesing - Fasangarten",3357.6,47007,14,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"18 Untergiesing - Harlaching",4006.3,48075,12,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln",3362.5,80701,24,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"20 Hadern",4499.3,44993,10,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"21 Pasing - Obermenzing",3750.8,63763,17,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"22 Aubing - Lochhausen - Langwied",3785.7,37857,10,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"23 Allach - Untermenzing",5546,27730,5,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"24 Feldmoching - Hasenbergl",6027.2,54245,9,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
"Apotheken-Dichte","insgesamt",2006,"25 Laim",2942.8,50028,17,"Hauptwohnsitzbevölkerung (insgesamt)","Apotheken"
